% Model,cyl_test.mph
% Version,COMSOL 6.1.0.252
% Date,"May 11 2023, 17:25"
% Dimension,3
% Nodes,9072
% Expressions,18
% Description,"Displacement field, X-component, Displacement field, Y-component, Displacement field, Z-component"
% Length unit,nm
% X,Y,Z,u (nm) @ lambda=1,v (nm) @ lambda=1,w (nm) @ lambda=1,u (nm) @ lambda=2,v (nm) @ lambda=2,w (nm) @ lambda=2,u (nm) @ lambda=3,v (nm) @ lambda=3,w (nm) @ lambda=3,u (nm) @ lambda=4,v (nm) @ lambda=4,w (nm) @ lambda=4,u (nm) @ lambda=5,v (nm) @ lambda=5,w (nm) @ lambda=5,u (nm) @ lambda=6,v (nm) @ lambda=6,w (nm) @ lambda=6
9.999999999999998,0,119.99515652818833,6.7016287130780672E17,1.16913599323053491E18,-7.9204139900078224E16,1.1687092291543337E18,-6.7040901555460915E17,-1.3812730121934248E17,-1.15429851930862822E18,-2.02407572853749171E18,6.0262793841441656E16,-2.01342367267068134E18,1.16041294247118054E18,1.05115162422491584E17,1.15872470423435085E18,2.04476342844862541E18,8.37896660214224E16,2.02132306302660378E18,-1.17217872642765517E18,1.46162254479633888E17
9.405553041877525,-3.3964057437868744,119.99515652818839,6.7032630002271014E17,1.16916476326004403E18,-2.7583044431106052E16,1.16868054672002074E18,-6.7024562839820454E17,-1.56817196301466912E17,-1.15840716170851046E18,-2.0247987974274752E18,2.098105204152898E16,-2.01270126589055411E18,1.15630454102372966E18,1.19333316025109248E17,1.16777026282957798E18,2.04635502780287411E18,2.9163507229192756E16,2.01973279405332685E18,-1.16313347795232589E18,1.65931055243332576E17
8.680590392373592,-4.964609797338683,118.86815258725004,6.6137595401746957E17,1.15338954841222374E18,-1.8037175228384797E14,1.15302331243909811E18,-6.6117194713373274E17,-1.59410069927992544E17,-1.15324710222818611E18,-2.0116123934917015E18,1.3356824775596077E14,-2.00108190729733555E18,1.14724353681546637E18,1.2611160770372504E17,1.18150894770383386E18,2.0611057199426071E18,1.5635102793953522E14,2.03748955504040269E18,-1.16803012345613696E18,1.57425174993945568E17
9.850464443554783,-1.7228900853690414,118.99511927071288,6.6225118694600806E17,1.15518911569422208E18,-5.4278737871199168E16,1.15476663778602496E18,-6.623283538389728E17,-1.49863874024562656E17,-1.15000458243826163E18,-2.01374741130444058E18,4.274801152986764E16,-2.00179081610986266E18,1.15211670129509133E18,1.18056796545858688E17,1.17139220581094118E18,2.06090309671411738E18,5.4016253034108888E16,2.03414266406791706E18,-1.17611222331539482E18,1.491959725515832E17
9.999999999999998,0,117.99508201323742,6.5419380164895834E17,1.1411783719467479E18,-7.9357700248634352E16,1.1408600568869536E18,-6.543773126018391E17,-1.38395295668668656E17,-1.14155678002710413E18,-2.00160584841129907E18,6.4606084012503168E16,-1.99119774495274778E18,1.1475301507814089E18,1.12692645660738064E17,1.1747498355533207E18,2.07296236822312525E18,7.4017433931524752E16,2.04927743400589798E18,-1.18834234472243072E18,1.29112960905479664E17
6.414722957625479,-7.671462010393627,118.36596176144926,6.5743517354890662E17,1.14626409727907162E18,5.524421967780884E16,1.14613065778107763E18,-6.5707443133118093E17,-1.49609242556825184E17,-1.15265979163201344E18,-2.00268592553551181E18,-4.4448073410550944E16,-1.99863816476241178E18,1.14131249375772966E18,1.20347942333229456E17,1.19155786299437082E18,2.06075258287313741E18,-5.2841552505649664E16,2.05160874208195558E18,-1.16587329898535501E18,1.4303328899766328E17
4.964939976685188,-8.6804015476194,119.14045419306989,6.6366823099617293E17,1.1570046140262976E18,8.0646066146358992E16,1.15700611566593818E18,-6.6323649418760806E17,-1.3745587457774584E17,-1.15806825596287898E18,-2.00931997236689101E18,-6.3221556382033128E16,-2.00945774707798656E18,1.14591035188485939E18,1.07740430957937264E17,1.18615918495238426E18,2.04531211182580301E18,-8.1039994708464464E16,2.04563369889966899E18,-1.15899532733346176E18,1.3807680872156376E17
3.3951984324969784,-9.405988922169218,119.99513218505989,6.7051306097451827E17,1.1688385226681961E18,1.03028583434252816E17,1.16900615475898266E18,-6.7005850948777075E17,-1.21397377351647024E17,-1.16310610939405542E18,-2.0166002853517632E18,-7.84045743888348E16,-2.02090034622239949E18,1.15160526785349619E18,9.2371742158639824E16,1.17811517527251379E18,2.0283047830741527E18,-1.09038347997441984E17,2.03778609913367117E18,-1.1527887114807543E18,1.28436470521377232E17
1.7230212106548055,-9.850441508259092,120.99519378566387,6.7848142806735142E17,1.18267472416069862E18,1.2226744247147112E17,1.1830281840002775E18,-6.7806469719622797E17,-1.01700122804513648E17,-1.16815788718827827E18,-2.02531922958588698E18,-8.9737388074274032E16,-2.03336043159217152E18,1.15869588913660646E18,7.4632401826496784E16,1.16689207040236416E18,2.00897814902905216E18,-1.37040518278553168E17,2.0263972502353559E18,-1.14640482145569344E18,1.13951071492899472E17
1.7229941880587134,-9.850446234963973,118.99511927071292,6.6245055816293235E17,1.15484198466352435E18,1.22539545489606992E17,1.15511390105571098E18,-6.6212892950293158E17,-1.0192600793464608E17,-1.15568621742294554E18,-2.0038387871042711E18,-9.6530343159683568E16,-2.01169999479035571E18,1.14643421348012646E18,8.0281361417325936E16,1.18411241510692326E18,2.03871404390773069E18,-1.22010591314584688E17,2.05633214957383091E18,-1.16339020965035853E18,1.01452607711076624E17
3.396116437089642,-9.405657507358512,117.99532337710043,6.5445591358397914E17,1.14096087272840922E18,1.03216797928867136E17,1.1410842266494935E18,-6.541189746454537E17,-1.21642891540684208E17,-1.1501633945710071E18,-1.99430521203047808E18,-8.4046843072104752E16,-1.99850437018240845E18,1.13892670021978688E18,9.9037523526375728E16,1.19434051512213197E18,2.05632965780901965E18,-9.6311676974406704E16,2.06590543866898022E18,-1.16874865049125862E18,1.13466565915960784E17
7.668638778644101,-6.418097793168618,117.61794110540295,6.5139342089665037E17,1.1358623262847177E18,2.797364388223862E16,1.13564091946228646E18,-6.511365086546647E17,-1.57110845339875808E17,-1.14660260784963802E18,-1.99585117881783168E18,-2.3063460355721344E16,-1.98817962416898253E18,1.13745487547624794E18,1.29483621851172752E17,1.19483846250969626E18,2.07480085064991949E18,-2.545638913078286E16,2.05723742735813018E18,-1.17387154274523878E18,1.42845594312456208E17
8.680022677790703,-4.9656023112044645,116.87686081836506,6.4539813699393958E17,1.1255252412043447E18,-1.6251915310805072E14,1.12526792836816397E18,-6.4525625675351642E17,-1.59667032301076704E17,-1.13992814695758605E18,-1.98837711656891571E18,1.2756125846993923E14,-1.97810179762078746E18,1.13406725252259955E18,1.3469135675236096E17,1.19646410250144742E18,2.08718799594524646E18,1.2051651138768514E14,2.06336632059812634E18,-1.18286081943258701E18,1.3775274494185256E17
9.405553041877525,-3.3964057437868744,117.99508201323742,6.5431522370787571E17,1.14119973166882803E18,-2.7636477610580588E16,1.14083887660020928E18,-6.5425597383256179E17,-1.57121825386676352E17,-1.14557091105345331E18,-2.00231200413829939E18,2.2492932741774284E16,-1.9904927989243241E18,1.14351711511695373E18,1.27936382881916976E17,1.1838892474606633E18,2.07456990061270042E18,2.5762029068678788E16,2.0476713810243095E18,-1.17920502679819904E18,1.46577148477258272E17
9.850464443554781,-1.7228900853690499,116.99504475576194,6.4624704788890522E17,1.12719788467677632E18,-5.4368398098611592E16,1.12689921988153587E18,-6.4630182344484762E17,-1.50111623212049056E17,-1.13677868276836902E18,-1.9904881405347305E18,4.5685369650156296E16,-1.97881895801780608E18,1.13883834976319117E18,1.2617057089855416E17,1.18645498404665139E18,2.08733444547951693E18,4.7294976156749248E16,2.06033248869245466E18,-1.19121583795412787E18,1.30629782702018352E17
9.999999999999998,0,115.99500749828645,6.3819755961818944E17,1.11317195895996378E18,-7.9466348771657072E16,1.11296349147039168E18,-6.383174984758839E17,-1.38584729839458352E17,-1.12794423661776678E18,-1.97760038648865254E18,6.88465748342906E16,-1.96745277543381786E18,1.13376768487299187E18,1.20088226352074E17,1.18876075797489434E18,2.09759097535607117E18,6.4151874347813016E16,2.07371819581490611E18,-1.20246239514171904E18,1.1190575080896672E17
9.85039934198998,-1.723262256107118,114.99497024081103,6.3021980446178048E17,1.09916558702778765E18,-5.442161739361024E16,1.09899220709727936E18,-6.3025232317826867E17,-1.50276292107775488E17,-1.12268762582224294E18,-1.96571218373692749E18,4.85454684146784E16,-1.95434374873145344E18,1.12469405484581235E18,1.34085222666326016E17,1.19948073026112333E18,2.11018044228090342E18,4.0514303537589056E16,2.08298818793199027E18,-1.20427484897242138E18,1.11914766387802992E17
9.405488810078987,-3.396583613497386,115.99534250073376,6.3827905843062771E17,1.11319044891171085E18,-2.7671560159924932E16,1.11295432533941286E18,-6.3824129670637043E17,-1.57337246929979136E17,-1.13185973811408064E18,-1.9782934745828073E18,2.396633512536352E16,-1.96676855666889498E18,1.12985631102097984E18,1.36330705090015152E17,1.19797045841231693E18,2.09920930333521843E18,2.2327974197444396E16,2.0720941694085143E18,-1.19324722945869312E18,1.27047269517530448E17
7.671426897597571,-6.414764949303791,115.65563196826676,6.3561632558075686E17,1.10839209050583642E18,2.794010212258258E16,1.10825024450641856E18,-6.3545524030352448E17,-1.57318162087955456E17,-1.1329043452315863E18,-1.97207104996985882E18,-2.446396504085006E16,-1.96458200936193152E18,1.12399152056191014E18,1.37690784056004096E17,1.20834851969243213E18,2.09832043363013606E18,-2.198457412925402E16,2.08060889228370509E18,-1.18724169054773658E18,1.2367159756056824E17
8.679156408408572,-4.967116269867295,114.99530427155752,6.3028008179671949E17,1.09916016145569293E18,-1.3465316499188448E14,1.09900670663192819E18,-6.3019719929793638E17,-1.59827251799866464E17,-1.12655333784194624E18,-1.96504322075444352E18,1.0962594053124773E14,-1.95502089568952499E18,1.12083180342407744E18,1.42601631493472656E17,1.20872388415598054E18,2.10856610333306701E18,8.272011849442173E13,2.08459706549373005E18,-1.19502573243711898E18,1.19024486839218256E17
6.414387825655149,-7.671742228600162,116.32890045020096,6.4105441557233818E17,1.11778180103921702E18,5.5333518802066248E16,1.11769137349087834E18,-6.4081513292332557E17,-1.4983062334661936E17,-1.1387322897778121E18,-1.978589927246112E18,-4.7475048045876072E16,-1.97464426144773299E18,1.12766982446397747E18,1.28525384770365072E17,1.206358003537312E18,2.08641708455891763E18,-4.585893796162976E16,2.07719722412755021E18,-1.18045369156015821E18,1.24112324738162896E17
4.966995603859423,-8.679225464938742,116.9957691986821,6.4642848639595469E17,1.12705885552790541E18,8.0758351671274064E16,1.12705831845018355E18,-6.4613196579630707E17,-1.37722202331263616E17,-1.14373589254602842E18,-1.9845976736134167E18,-6.7882141617769856E16,-1.98472549517658317E18,1.13188997369650854E18,1.15745887342608016E17,1.20254570589055462E18,2.07366833617287347E18,-7.029783038890848E16,2.0739790555256256E18,-1.17511249535471821E18,1.19837691594784816E17
1.7232622477578559,-9.85039934345063,116.995044755762,6.4638714521646605E17,1.12695357767221952E18,1.22739686138824448E17,1.12714353839970906E18,-6.4616171163050944E17,-1.02097911336789872E17,-1.14232224437641011E18,-1.98081831842457779E18,-1.03164144167980928E17,-1.98848900069296819E18,1.13329409976187482E18,8.580238813812064E16,1.19928857742351744E18,2.06494630724077235E18,-1.06825440067121136E17,2.08272109774311757E18,-1.17838057104438707E18,8.8829600792390544E16
6.41448681651653,-7.671659460686171,114.32840917753646,6.2494680793772915E17,1.08977493766666483E18,5.5380964769744224E16,1.08972733665183526E18,-6.248278117684489E17,-1.4996520509029936E17,-1.12418076941101466E18,-1.95341309479424794E18,-5.0364735356627576E16,-1.9495718745053632E18,1.11341323395493875E18,1.3635344788103992E17,1.21879891012460416E18,2.10801216960149427E18,-3.8941737518781544E16,2.09873383188682573E18,-1.192737965289312E18,1.05394042081644608E17
3.3967615194095884,-9.40542456140382,115.9950075058019,6.3836659445022195E17,1.11302846291249318E18,1.03349564348930112E17,1.11310696131677146E18,-6.3814846485990592E17,-1.21816368478792848E17,-1.1363335888325408E18,-1.97048154468414054E18,-8.9555556527061776E16,-1.97457239263335194E18,1.12537815270954816E18,1.05543390892766704E17,1.20850892703281357E18,2.08083312675661645E18,-8.3470142067045552E16,2.0904783684438761E18,-1.18271378059777971E18,9.8349858743000784E16
9.999999999999998,0,113.99493298333552,6.2218302024707622E17,1.08513284433782618E18,-7.9529695895480704E16,1.08503515048433446E18,-6.2223907817554842E17,-1.38695173023505776E17,-1.11348149708008E18,-1.95209898927392026E18,7.2976354718547184E16,-1.94222472547296077E18,1.1191468822328951E18,1.27292237957639312E17,1.20074037636141696E18,2.11862296612060339E18,5.4222153596818888E16,2.09461393259818803E18,-1.21451746215752934E18,9.4582599384550528E16
9.405424558521307,-3.3967615273910914,113.99493299085098,6.2221894910361242E17,1.0851390514253024E18,-2.7690502005757788E16,1.08502879957699392E18,-6.2220306923933734E17,-1.57463398669993696E17,-1.11728898531646195E18,-1.95276884048746163E18,2.5401405288812832E16,-1.94155464534110592E18,1.11533942617548966E18,1.44512209291334368E17,1.21000479173434778E18,2.12025344787253734E18,1.8868041257683716E16,2.09298418875912166E18,-1.20525379685320013E18,1.07376512569515504E17
8.679321954548604,-4.9668269961103535,112.99489474197478,6.1419329167995251E17,1.07110602620199642E18,-1.4035175448393402E14,1.07106379969654029E18,-6.1417415338463757E17,-1.59908449575208416E17,-1.11150996880388288E18,-1.93880466219311386E18,1.2135935253823748E14,-1.92906052071478246E18,1.10594923283620365E18,1.50791615194128864E17,1.21974471249141862E18,2.12779524340914611E18,7.245454840923336E13,2.10371245898038656E18,-1.20598498920005734E18,9.9001983668184976E16
9.85039934052933,-1.7232622644563873,112.99489572586009,6.1417869460872704E17,1.07110845599704678E18,-5.444954830906976E16,1.07106141169702669E18,-6.1418868459381926E17,-1.5035280162391408E17,-1.10775483395705843E18,-1.93945802648890547E18,5.1333707127509768E16,-1.92840712894520653E18,1.10970470175347264E18,1.41786024718040336E17,1.21045783781567053E18,2.12941215913369728E18,3.3700277847169508E16,2.10209495397977267E18,-1.215273119319776E18,9.3088499950423568E16
7.671783232300374,-6.414338784052089,113.66498794151725,6.1959454424334477E17,1.08049551690713408E18,2.795087009474032E16,1.08043559545076032E18,-6.1953098559890931E17,-1.57429680381404E17,-1.1181697399292023E18,-1.94648011658097638E18,-2.589536622338032E16,-1.9391928135434345E18,1.10949895790423283E18,1.45792967651240928E17,1.22002222075559347E18,2.11863637139581824E18,-1.8497609041716356E16,2.10082596075291776E18,-1.1988034905723968E18,1.0408682515744088E17
6.414745305136493,-7.671443323796985,112.33519270584897,6.0888658792626086E17,1.06185113555978445E18,5.5393431539731872E16,1.06184621107963482E18,-6.0888822160542912E17,-1.5001467227496528E17,-1.10884460518753139E18,-1.92687565925363302E18,-5.3161155799363272E16,-1.92314210966739738E18,1.09838300641660685E18,1.4393847769823208E17,1.22911900902649139E18,2.12594491695289523E18,-3.2014980025839616E16,2.11662801468877952E18,-1.20295568086547866E18,8.665483511673176E16
4.967224711985935,-8.679094345646684,115.04219665439481,6.3070093663940621E17,1.09974070674514419E18,8.084052220675744E16,1.09973857857573235E18,-6.3052891155192064E17,-1.37870975619631824E17,-1.1298052548096544E18,-1.96056532993698022E18,-7.2037799621849992E16,-1.96068919812153165E18,1.11826215573277274E18,1.22839742246076432E17,1.21539869781322675E18,2.09593479864598502E18,-6.0460123022604648E16,2.0962462991896105E18,-1.18778738529135693E18,1.03071398917520144E17
1.7232622561071163,-9.850399341989979,114.994970240811,6.3030021844023706E17,1.09902522268828979E18,1.22872672370437872E17,1.09913238596892659E18,-6.3017177484706291E17,-1.02208613809873008E17,-1.12808779363916301E18,-1.95629249651750528E18,-1.09634122571344784E17,-1.96376393084841651E18,1.11929307271345869E18,9.1183736330270016E16,1.2124038662956096E18,2.08763748077912064E18,-9.1521137346138048E16,2.1055339552610839E18,-1.19135066468111949E18,7.610185019936384E16
4.966597911296541,-8.679453046563752,113.09217105288016,6.1498804677757043E17,1.07244864063146688E18,8.0892268958653328E16,1.07244474678910259E18,-6.1494106791462003E17,-1.37936291919978864E17,-1.11509164033779059E18,-1.93517501579476659E18,-7.6091276712994512E16,-1.9352949636420329E18,1.10386087337620902E18,1.29729541770616624E17,1.22624866211348198E18,2.11474816095915827E18,-5.0591187073990648E16,2.11506090989019546E18,-1.19850804075090304E18,8.6230968331803216E16
3.396761527391099,-9.405424558521304,113.994932990851,6.2226017015691482E17,1.08506725958700019E18,1.03432174609989808E17,1.08510068495353126E18,-6.2216193123296576E17,-1.21913640410183056E17,-1.12164441933518938E18,-1.94517167755702554E18,-9.4929567275338176E16,-1.94915176676004634E18,1.11098370196958426E18,1.11875654272707472E17,1.22060095736194867E18,2.10176862685793152E18,-7.0548628090141752E16,2.11146826555354342E18,-1.19465639484534349E18,8.3124607553965264E16
9.405424739459626,-3.396761026383934,111.99485743125278,6.0615213125196698E17,1.05707547724507379E18,-2.7696452623243612E16,1.05709205491554368E18,-6.0615813035516198E17,-1.5749803823784496E17,-1.10188742190467674E18,-1.92579077356760346E18,2.6798242637296992E16,-1.91490084698193331E18,1.09999390583933581E18,1.52462865563635072E17,1.21997071152082944E18,2.13767136834374861E18,1.5396218398024938E16,2.11030571543744486E18,-1.21520269791964467E18,8.7616885801972784E16
9.850399542098717,-1.7232611122581778,110.9948212109091,5.9813291137813235E17,1.04304239986494298E18,-5.4445814053215288E16,1.04312284931498688E18,-5.9812014964491584E17,-1.50342600259938176E17,-1.09200366396852429E18,-1.9117670088998295E18,5.404208632397876E16,-1.90104683828940928E18,1.09389516746399629E18,1.49265990025664608E17,1.21937637870563021E18,2.14501514623700173E18,2.6858639326517332E16,2.11762801986835686E18,-1.22420472714388096E18,7.4192570139318256E16
8.67925509799979,-4.9669438233026835,110.99352595023609,5.9809359614839309E17,1.04302940330815808E18,-1.3794725409925908E14,1.04309963479275072E18,-5.9813873015509824E17,-1.5989759386452048E17,-1.09563544350687142E18,-1.91111427458322022E18,1.2493127016779223E14,-1.90166254135518541E18,1.09024138125006234E18,1.58750896232829536E17,1.22869183998132608E18,2.14340112236546483E18,5.586329502110013E13,2.11925853299940326E18,-1.21489652636866227E18,7.889513362831072E16
7.672275461433794,-6.413750014140001,111.6721179235589,6.0354665459909312E17,1.05255396509829722E18,2.7942361414131028E16,1.05257647689431718E18,-6.0358155067077824E17,-1.57451602653790112E17,-1.10259164772217434E18,-1.91942411892375373E18,-2.7283800364986844E16,-1.91234740881279258E18,1.09417552977462566E18,1.53676476846621856E17,1.2296405040124823E18,2.13538883000792038E18,-1.499255195167451E16,2.11751809164308454E18,-1.20835831104871603E18,8.439622564284824E16
9.405859847168971,-3.395555997979488,109.99444977472918,5.9008237883256947E17,1.02900653445227149E18,-2.770683091799626E16,1.0291512343378615E18,-5.9011057132508506E17,-1.57437726676634912E17,-1.08567185208958938E18,-1.89739221704973594E18,2.817572222903736E16,-1.88684032878096973E18,1.08384058200816448E18,1.60174045883545632E17,1.22785985820019072E18,2.15145599767299814E18,1.1921679854901554E16,2.12405067983922586E18,-1.22309378358463002E18,6.7801567330078936E16
9.999999999999998,0,109.99478395343361,5.9013591744857203E17,1.02902019881726771E18,-7.9518564404549264E16,1.02914687492441715E18,-5.9006236111084813E17,-1.38675904832581904E17,-1.08209375909883738E18,-1.89676685186915712E18,8.0886605107863936E16,-1.88747465613815603E18,1.08742411641159949E18,1.41090660229382352E17,1.21855201844661043E18,2.14981623340360064E18,3.4241073949191028E16,2.12568500031403187E18,-1.23239921257714074E18,5.9726429504808472E16
10,0,111.99485846838456,6.0615930596328051E17,1.0570766363089417E18,-7.954728291916968E16,1.05709088592870848E18,-6.0615094248776102E17,-1.38725834070121488E17,-1.09818914319736947E18,-1.92513988788214042E18,7.6991839633443792E16,-1.91555034409453082E18,1.10369180947575923E18,1.34296992753586992E17,1.21067155982648499E18,2.13603578842067968E18,4.42433644542542E16,2.1119379154534505E18,-1.22450114382854118E18,7.7173993157259632E16
9.850464443554781,-1.7228900853690496,108.9947466959581,5.8209178875082125E17,1.01498385402539942E18,-5.4415944692216768E16,1.0151925427277239E18,-5.8205610933759168E17,-1.50242482256423072E17,-1.07545806029588979E18,-1.88268052149245619E18,5.667151087230452E16,-1.87230655442772173E18,1.07728830156600717E18,1.56510085760612704E17,1.22622998968092262E18,2.15697454815648794E18,2.0011131771435532E16,2.12958352490664141E18,-1.23105938214666675E18,5.5271374061653256E16
9.40619778272814,-3.394619753698522,107.99504379002327,5.7402988228886253E17,1.00096712558482675E18,-2.7696258651969948E16,1.00124066222303885E18,-5.7408014105863885E17,-1.57286546394829344E17,-1.06868232220148736E18,-1.8676357269033536E18,2.9504147521129564E16,-1.85743667967722086E18,1.06691380469266598E18,1.67633207438400736E17,1.23367370455856154E18,2.16159330446848845E18,8.444699767063885E15,2.13421202555396582E18,-1.2289169771362519E18,4.7994628641895448E16
7.673217161668524,-6.412623362546379,109.68677326867397,5.8756025841488294E17,1.0247197206577737E18,2.7906767598381684E16,1.02482532607928973E18,-5.8769390123421965E17,-1.57385103475012512E17,-1.08627288116163315E18,-1.89108090374816768E18,-2.8612332656032864E16,-1.88422364306146944E18,1.07812130357536806E18,1.61296202477569792E17,1.23715692051177037E18,2.14849705339695232E18,-1.149185789239407E16,2.13060410742621056E18,-1.21585805647035315E18,6.4737865679525312E16
6.41656054529675,-7.669925082329103,110.3688173457186,5.9304035307615475E17,1.03430015529621312E18,5.534387673391968E16,1.03433812334950029E18,-5.9316235620660928E17,-1.4998975272971824E17,-1.09291656313260442E18,-1.89931725280451174E18,-5.580750499449488E16,-1.89569164919204275E18,1.08277387115525824E18,1.51213813866083584E17,1.23725831513029862E18,2.140124967626464E18,-2.5149426434357252E16,2.13077898643062707E18,-1.21105637142903168E18,6.811719553880196E16
4.964996052347009,-8.68036947371358,111.13654750187007,5.9922472193435763E17,1.04506975845578842E18,8.0915183044026E16,1.04506394298850202E18,-5.9930402507945766E17,-1.3791688686119768E17,-1.09954563372791642E18,-1.90834322923001882E18,-8.0057957170975472E16,-1.90846369996039808E18,1.08864196969595891E18,1.36434366781219888E17,1.23513100466383334E18,2.13017346496996762E18,-4.0666814728962296E16,2.13050019116066586E18,-1.20731921665342566E18,6.9282510726935168E16
1.7232622644563873,-9.850399340529332,112.99489572586008,6.141989276154592E17,1.07107344444364378E18,1.22935124391616304E17,1.07109656860305037E18,-6.1416854915240947E17,-1.02260629424602608E17,-1.11300378533909402E18,-1.93030290995301402E18,-1.15931022309821168E17,-1.93756289454087347E18,1.10445592458667533E18,9.6420753162000112E16,1.22343984846113178E18,2.10676591809946291E18,-7.6126291692589072E16,2.1247422764125888E18,-1.2022911555085033E18,6.3299566931756152E16
3.3967610263839276,-9.40542473945963,111.9948574312528,6.061439084820553E17,1.05708974317992768E18,1.0345492694641248E17,1.05707757018442739E18,-6.0616627407935181E17,-1.21940473378592208E17,-1.10611648162241446E18,-1.91841306042479386E18,-1.00152599880279312E17,-1.92227715329963802E18,1.09576390845671104E18,1.18031451355201408E17,1.23060383475783347E18,2.11912088384821862E18,-5.7567084565801224E16,2.12885451520343987E18,-1.20456797592253158E18,6.7826210829981976E16
4.965098123004566,-8.680311090562165,109.16772657288871,5.8335795871814259E17,1.01751240624997376E18,8.0865444613129808E16,1.01750502064298765E18,-5.8356586752042688E17,-1.37835474770143616E17,-1.08311652067886989E18,-1.87999056685743949E18,-8.390611135864024E16,-1.88010609781836109E18,1.07255901161994202E18,1.42994453890827152E17,1.24204415635711206E18,2.142226533178208E18,-3.0640809238670116E16,2.1425500001998359E18,-1.21422379012882202E18,5.220092039582524E16
3.395555997979488,-9.405859847168971,109.99444977472918,5.900242422530528E17,1.02910798004165466E18,1.03433316948988048E17,1.02904983602970406E18,-5.9016873459633306E17,-1.21883404949436528E17,-1.08977031990063066E18,-1.8902442142462953E18,-1.05236484059147408E17,-1.89398916026234803E18,1.07974264322808384E18,1.23990113396278032E17,1.23851068758289997E18,2.13287830728965709E18,-4.4558207510683192E16,2.14263005734164352E18,-1.21244396955221094E18,5.2484059434930016E16
6.418483577617683,-7.668315888371584,108.3835953668873,5.770490541841056E17,1.00649769236730355E18,5.5260804217423544E16,1.00657914918605786E18,-5.7729357299369664E17,-1.49879932513781152E17,-1.07605724170571584E18,-1.87014579362680397E18,-5.8389711994019304E16,-1.86663325944292966E18,1.06625034835614323E18,1.58331459145077472E17,1.24341837862899072E18,2.15089075281441152E18,-1.8222493212080116E16,2.14153490336126362E18,-1.21723460337297126E18,4.9388656265735936E16
1.7232611122581782,-9.850399542098723,110.99482121090911,5.9809244867260979E17,1.0431131203148663E18,1.2292669509193032E17,1.04305244735267238E18,-5.981607897638921E17,-1.02253502531635312E17,-1.09709487933921677E18,-1.9028856998786409E18,-1.2204536672162368E17,-1.90992905807714227E18,1.08880354179980326E18,1.01505867180569856E17,1.23238999281246029E18,2.12231058283719757E18,-6.0679771850297864E16,2.14033264290617318E18,-1.21118868716839117E18,5.045324044708288E16
1.72289008536905,-9.850464443554783,108.9947466959581,5.8199012616805222E17,1.01516130322657062E18,1.22850732273637584E17,1.0150155593758944E18,-5.8215797381554445E17,-1.02182471195260848E17,-1.08038505853192563E18,-1.87408667760274662E18,-1.2797526792290424E17,-1.88090167288161818E18,1.07236167741382464E18,1.06429358439031824E17,1.23924766758007731E18,2.13426639441731507E18,-4.521129232463316E16,2.15229188865913984E18,-1.2180416564879296E18,3.7586533100773896E16
8.67937615710508,-4.966732278216314,108.99387100047785,5.8201216580371354E17,1.01498422235132275E18,-1.4174503113168162E14,1.01516786287370355E18,-5.821217710357248E17,-1.59793509377087264E17,-1.07897523326250381E18,-1.88205380179366093E18,1.3507468541253612E14,-1.87290708299399245E18,1.07375588539894797E18,1.66456602563153664E17,1.23554449122870067E18,2.15535730835125171E18,4.183683261795522E13,2.1312079377533673E18,-1.22174860205346842E18,5.877680683376996E16
7.674686880233203,-6.410864316952615,107.70779839530695,5.7163523177584518E17,9.9699242426455462E17,2.7842247133348032E16,9.971815203592009E17,-5.7186801006229318E17,-1.57230773254762656E17,-1.06923591220885338E18,-1.86149247613687578E18,-2.987713349151648E16,-1.8548598101462336E18,1.06136079702054438E18,1.68649524301202304E17,1.24259217839467443E18,2.15800546182560538E18,-8.004015849039905E15,2.1401205587709993E18,-1.22132844772528845E18,4.5142398258186904E16
8.679675261701883,-4.966209555727619,106.99650975565356,5.6596264245379258E17,9.8699503858260518E17,-1.5145554636366697E14,9.8729249579231424E17,-5.6613738207567469E17,-1.59595424914550272E17,-1.06156195173296269E18,-1.851681210929504E18,1.5208007739865012E14,-1.84285085655177626E18,1.05652542514377818E18,1.73894984133292384E17,1.24030821959093018E18,2.16367092970073114E18,2.9202112956022375E13,2.13956846948748774E18,-1.2265437985013568E18,3.8699605558406776E16
9.999999999999998,0,107.99470943848264,5.7412183814980096E17,1.0009790465121399E18,-7.9443719804438032E16,1.00121930447564736E18,-5.7398279723537837E17,-1.38544636138082544E17,-1.06521882235528205E18,-1.86702084959926502E18,8.4656907554859536E16,-1.85803955676104474E18,1.07037064631705101E18,1.47664220380120352E17,1.22437741679465165E18,2.15995726612661325E18,2.4235243330741984E16,2.13584682475549005E18,-1.23821284849000346E18,4.2274940136730808E16
9.850399545020018,-1.7232610955596532,106.9946721810072,5.6606470956157702E17,9.8694911277694554E17,-5.4343009172900664E16,9.8728714830983974E17,-5.6600580239885587E17,-1.5005852049330944E17,-1.05814386528492339E18,-1.85224495726763802E18,5.9200832758260456E16,-1.84222999415027789E18,1.05991019002468544E18,1.63515519936070048E17,1.23101839465756288E18,2.16529443579646438E18,1.3168385682245306E16,2.13795559477754957E18,-1.23583922270813363E18,3.6372680110717496E16
