% Model,cyl_test.mph
% Version,COMSOL 6.1.0.252
% Date,"May 11 2023, 15:33"
% Dimension,3
% Nodes,9072
% Expressions,18
% Description,"Displacement field, X-component, Displacement field, Y-component, Displacement field, Z-component"
% Length unit,nm
% X,Y,Z,u (nm) @ lambda=1,v (nm) @ lambda=1,w (nm) @ lambda=1,u (nm) @ lambda=2,v (nm) @ lambda=2,w (nm) @ lambda=2,u (nm) @ lambda=3,v (nm) @ lambda=3,w (nm) @ lambda=3,u (nm) @ lambda=4,v (nm) @ lambda=4,w (nm) @ lambda=4,u (nm) @ lambda=5,v (nm) @ lambda=5,w (nm) @ lambda=5,u (nm) @ lambda=6,v (nm) @ lambda=6,w (nm) @ lambda=6
3.3967606973140696,-9.405424858302917,177.9973174542503,1.1400834818247569E9,1.9845685718642082E9,7.832530474679178E7,1.985860402732269E9,-1.1366475325876791E9,-9.232050547592889E7,-1.1510726936332686E9,-1.9937061758677218E9,1.1637929099151342E8,-1.9987040995830612E9,1.1377889158431118E9,-1.3714626573520887E8,2.9077990886782948E7,5.097411697912296E7,-3.3947917717167157E8,5.088502776010054E7,-2.931337163780589E7,4.0003053828924674E8
9.405615208389595,-3.3962335832080752,179.99725990874379,1.1506896948332217E9,2.0079988902981384E9,-2.051419284683768E7,2.0043046243539588E9,-1.1500532449149287E9,-1.1661720960928537E8,-1.1269988602477396E9,-1.970591221192508E9,-3.2897894278710198E7,-1.9568423243272307E9,1.1246120574890883E9,-1.8712698000196743E8,-2.463114351237151E7,-4.353913953817311E7,9.071827111503433E7,-4.1937177362758465E7,2.4368573014865115E7,5.1607699501740855E8
9.850399492436745,-1.7232613961329035,178.99735471924117,1.1440758687598484E9,1.9975685727873194E9,-4.07742649118625E7,1.9939153869832156E9,-1.1447286633917873E9,-1.1259110970637615E8,-1.1340164889137442E9,-1.9871065846565492E9,-6.2957197320404895E7,-1.9732596108575914E9,1.1364747073890197E9,-1.7390388109590927E8,2428269.8443474737,3612182.941939336,1.785157078200417E8,4544881.770163358,-2247548.8723254506,4.9313244528241545E8
9.405424858302917,-3.396760697314064,177.99731745425026,1.1386769823900166E9,1.9870214987216804E9,-2.0969047183943134E7,1.9834074828250391E9,-1.13805421423584E9,-1.1924139585315801E8,-1.1456420986138532E9,-2.0031795420094738E9,-3.1133521480831515E7,-1.9892309727542298E9,1.143220213028299E9,-1.7715328248537385E8,2.9180221435538303E7,5.079663098235688E7,9.080596845488317E7,5.106339063841849E7,-2.921085699318951E7,5.1674816143375725E8
1.7232613877836216,-9.850399493897395,176.9972802042903,1.133643818636012E9,1.97339268611459E9,9.408389311181937E7,1.975751018628917E9,-1.1308816175965319E9,-7.826116424685095E7,-1.1587966983862379E9,-2.0071358905232716E9,1.343586988934342E8,-2.0164196762153075E9,1.147919783025073E9,-1.117406868813393E8,5.6221575259575866E7,9.765243709284593E7,-4.03374776017371E8,9.792463191349135E7,-5.589330684090895E7,3.354466876624996E8
1.7230552703136657,-9.850435550545178,174.99720568933932,1.1212106963086445E9,1.951793852663391E9,9.606385896368013E7,1.954097374895192E9,-1.1185129540949118E9,-7.990474427118053E7,-1.175939551412487E9,-2.03685794880289E9,1.2641664087548803E8,-2.046260206206157E9,1.1649250507275546E9,-1.0513106463981228E8,1.1042423785973187E8,1.9086594559804174E8,-4.0277276504559326E8,1.9201483833951697E8,-1.0906383306618597E8,3.349320910739264E8
8.680475677019814,-4.964810371068304,178.85958882781446,1.1444900893106794E9,1.995906694298187E9,-132790.91869049697,1.992690618401901E9,-1.142659121218477E9,-1.1992983903576703E8,-1.1400150130491893E9,-1.988526262819062E9,-184928.01351462537,-1.976307930087664E9,1.1330373595792139E9,-1.842532565319556E8,5833769.1540821595,1.0159634643084535E7,514225.08544998284,1.0903083929885255E7,-6240232.256991956,5.244926291872775E8
7.668856193339194,-6.417838007139403,177.62050747513607,1.1374721026078959E9,1.9823899677992842E9,2.1305904369565506E7,1.9800454023441544E9,-1.1346752193322096E9,-1.1968471949800716E8,-1.1532706587734926E9,-2.0066792407956295E9,3.120488946040071E7,-1.9975717495355184E9,1.1423790494084876E9,-1.751870255935028E8,3.932071341629877E7,6.858155260764374E7,-9.202252914067553E7,6.859247419611222E7,-3.931408227025088E7,5.1655081510402864E8
8.680222411550416,-4.96525315427299,176.88081204363343,1.1324428945612466E9,1.974897168152012E9,-129608.62747354305,1.9717523061607697E9,-1.1306524319697618E9,-1.2253146310322239E8,-1.1579170628674605E9,-2.0197531570660136E9,-165898.47519927018,-2.0073682283288748E9,1.1508445037472773E9,-1.7415433243958548E8,5.931394121891951E7,1.034555909799671E8,489756.64565854677,1.030324737685163E8,-5.905588853248908E7,5.246144238748555E8
9.999999999999998,0,177.99731746176576,1.1374473781671212E9,1.986804925320904E9,-6.02248262000447E7,1.9836239355689275E9,-1.1392835919143183E9,-1.0502882330137599E8,-1.1408940143232877E9,-2.002343215925453E9,-8.94564906110875E7,-1.9900661301536353E9,1.1479674028013513E9,-1.560439291832482E8,2.9270541524424266E7,5.0811312785405464E7,2.6093145719194284E8,5.104667434818936E7,-2.9120294840116713E7,4.551785214614013E8
4.968581935023686,-8.67831743801506,177.0679714636301,1.13451057778569E9,1.9753056072832458E9,6.183823897558575E7,1.9753498628440344E9,-1.130881847790802E9,-1.05500555075445E8,-1.1598691925668833E9,-2.0105993014338171E9,8.856655815817334E7,-2.0107823348944108E9,1.1456013840325336E9,-1.5106590343372524E8,5.434826214354155E7,9.447193669023518E7,-2.6535925641515055E8,9.447955740447415E7,-5.396829017158566E7,4.5258655298645836E8
6.414570727918596,-7.671589299260609,176.32644129175097,1.1298262698302553E9,1.967970514137129E9,4.269535888205451E7,1.9667661244101288E9,-1.1264379162435389E9,-1.1561820673049007E8,-1.1659522872864292E9,-2.024361044177242E9,5.935799958104236E7,-2.0195767040319798E9,1.1524498037786644E9,-1.6068912832086155E8,7.448693777449681E7,1.2935805727622883E8,-1.81747563808032E8,1.2907229120434143E8,-7.365908224358714E7,4.9197906921668476E8
4.966821355411128,-8.67932518249155,175.15338059466464,1.1226129964807746E9,1.9546282373207054E9,6.310694232966233E7,1.954672690718798E9,-1.1190656206631956E9,-1.0761523824596642E8,-1.1763556402300627E9,-2.0392041974848156E9,8.359696408824681E7,-2.0393949850524776E9,1.1619173656669228E9,-1.4252298761551479E8,1.0639223537382454E8,1.8412276974724057E8,-2.6509111603549668E8,1.8414582674283972E8,-1.0471927224649225E8,4.519218009664112E8
3.3946885252518273,-9.406172963353564,175.9970571939851,1.1277715780952644E9,1.963181237743758E9,8.003052819999969E7,1.9644447546265433E9,-1.1244151939497664E9,-9.428811891558667E7,-1.1687552491474836E9,-2.0243642640920355E9,1.0976318144782571E8,-2.02943360325939E9,1.1552999786546285E9,-1.2929135239314206E8,8.343411449272169E7,1.4444797851241028E8,-3.39367857467968E8,1.4483438750910318E8,-8.239902268196946E7,3.9971825604994506E8
9.850399493897394,-1.7232613877836211,176.99728020429026,1.1319438303170416E9,1.976357609138852E9,-4.1670961244026445E7,1.9727859677625725E9,-1.1325817390569382E9,-1.1506702964726041E8,-1.1521123453694963E9,-2.018795826933164E9,-5.9486145179652E7,-2.004758817079116E9,1.1546045634196472E9,-1.6431349591107532E8,5.602808599853588E7,9.798801162475932E7,1.785806395801634E8,9.758812799967264E7,-5.608620514240331E7,4.933035217313724E8
9.406172963353564,-3.394688525251829,175.99705719398517,1.1263968649946E9,1.965578807056124E9,-2.1446952114413384E7,1.962046968310363E9,-1.1257898713139417E9,-1.2180104234638774E8,-1.1632516674253263E9,-2.0339651232202432E9,-2.9392146822564553E7,-2.0198329864271038E9,1.1608036428808315E9,-1.670326766018846E8,8.30178495508883E7,1.451747683512645E8,9.086650339635599E7,1.4411088539434645E8,-8.281568122119461E7,5.1642625398853284E8
7.67196597518352,-6.414120210568735,175.6731561663637,1.125447496625057E9,1.961451838382857E9,2.1688958216049533E7,1.9591573801362164E9,-1.1227157532966995E9,-1.2218041036880784E8,-1.1702880920412076E9,-2.0363137847132409E9,2.9368418072047327E7,-2.0270819360153587E9,1.1592697722799885E9,-1.6533744944612804E8,9.211749565559113E7,1.6022607056253985E8,-9.169071492080252E7,1.5939008019708827E8,-9.11043316656587E7,5.1613709372767496E8
8.678860903363304,-4.967632577000023,174.99905184629344,1.120749778771824E9,1.9545031995298312E9,-97905.6119810608,1.9514283965143816E9,-1.1189971129009962E9,-1.2495110858169927E8,-1.173998611329777E9,-2.0477956137907708E9,-110955.13136309905,-2.03526938795924E9,1.1668360785436354E9,-1.6442813543528244E8,1.1013911272635885E8,1.9211650166319683E8,344079.66064559994,1.9059201911701825E8,-1.0925035719705866E8,5.238422057392245E8
6.414965818695834,-7.671258928296191,174.3487048332812,1.117440116979202E9,1.9464259016492565E9,4.356399959107838E7,1.945249443115196E9,-1.1141317879079819E9,-1.1798878706403227E8,-1.1825753560999563E9,-2.0532443899085407E9,5.579571640243823E7,-2.0484015871851223E9,1.168911178761447E9,-1.510674041446452E8,1.2817178402896129E8,2.221308311030909E8,-1.8134261572909817E8,2.213966148546919E8,-1.2608225867443E8,4.909521859241042E8
9.405460333584156,-3.396662466801059,173.99735452845263,1.1138634918777745E9,1.9436905903829238E9,-2.1861586590000022E7,1.9402435529320486E9,-1.1132695553331587E9,-1.243094696973765E8,-1.1798153008284242E9,-2.0629105360911725E9,-2.7558043365994394E7,-2.0486107876507485E9,1.1773334532910166E9,-1.5680072139444265E8,1.3675319751983908E8,2.3937802266759774E8,9.053573137100579E7,2.3698308153064814E8,-1.3632308934239754E8,5.151830169713636E8
1.7232620139783212,-9.850399384348808,172.99713117438841,1.1085214072771158E9,1.9297511905914783E9,9.799311176499848E7,1.9319977736452363E9,-1.1058899553961306E9,-8.15130039938365E7,-1.1920236166777189E9,-2.0647528221238725E9,1.1837446720333351E8,-2.0742605053557055E9,1.1808854392959425E9,-9.844667544731484E7,1.6449016939099088E8,2.8384782520285743E8,-4.0140401637321717E8,2.8587082600648504E8,-1.6210396423563287E8,3.338075970691369E8
3.396662466801059,-9.405460333584156,173.99735452845263,1.1152048439617112E9,1.9413512227877953E9,8.165542165901376E7,1.9425828915890386E9,-1.1119282142651358E9,-9.624362692264344E7,-1.185383432864791E9,-2.0531980579365208E9,1.0301073348161851E8,-2.0583227459675963E9,1.1717647576298027E9,-1.2138944627719903E8,1.3768797188282958E8,2.3774911476843444E8,-3.384548915689309E8,2.3861067662472507E8,-1.3538698853229022E8,3.9881578991105276E8
4.965555714712085,-8.680049334196788,173.13916245523023,1.1098426835841877E9,1.9324341983322022E9,6.440509707035768E7,1.9324784797021706E9,-1.1063829556030293E9,-1.0979192467789315E8,-1.1926535800295389E9,-2.0674832811574218E9,7.829291512076433E7,-2.0676823107967017E9,1.178050214290508E9,-1.3343437006479634E8,1.61016085846527E8,2.782137760110691E8,-2.6429407358327508E8,2.782573391624601E8,-1.5798404821475708E8,4.504064422565171E8
9.999999999999998,0,175.99724294681485,1.1251974182726285E9,1.9653689898269212E9,-6.151992355709765E7,1.96226059821348E9,-1.126991532063133E9,-1.0728738393526943E8,-1.15844219440993E9,-2.0331153299744089E9,-8.43489177586319E7,-2.020676406701484E9,1.165610188032425E9,-1.4713535391730306E8,8.264801593484718E7,1.4510387910596243E8,2.6077773855087486E8,1.4416421871752712E8,-8.317684808451091E7,4.549121995609066E8
9.850435550545178,-1.7230552703136657,174.99720568933932,1.1195500659632168E9,1.9546894873737862E9,-4.254968700008565E7,1.9512013555016243E9,-1.1201736500794754E9,-1.1748592156502302E8,-1.1691695136200464E9,-2.0486652750950487E9,-5.597021608404694E7,-2.0344512879036224E9,1.1716952048692534E9,-1.54594998117291E8,1.0959726427975161E8,1.9230783127189067E8,1.7831737641230246E8,1.905728917665112E8,-1.0988995117710061E8,4.925536607677664E8
9.850399384348808,-1.7232620139783212,172.99713117438841,1.1069017946777325E9,1.9325758571508563E9,-4.340239028593394E7,1.9291731177927835E9,-1.1075098221954257E9,-1.1984811808184695E8,-1.185177994913845E9,-2.0766931430146468E9,-5.2408223654252715E7,-2.062319027538573E9,1.1877313976116168E9,-1.447650636485913E8,1.6303229787275943E8,2.8638750919264835E8,1.77706246962504E8,2.833281419148064E8,-1.6355962793167257E8,4.908932974111616E8
7.672151735728447,-6.413898014776895,173.67805156907272,1.1128753048019416E9,1.9395576932386951E9,2.212693317394127E7,1.937317857888357E9,-1.1102100211168673E9,-1.2466861022767158E8,-1.1866911663229954E9,-2.0648694526710136E9,2.7546753674507823E7,-2.0555279367923968E9,1.1755456587148857E9,-1.5510731581288192E8,1.4610931143324593E8,2.5394166333927545E8,-9.142432381300074E7,2.5224107323724243E8,-1.4406272249838802E8,5.147241710533628E8
8.678229226299212,-4.968736005847578,172.99731663582793,1.108062121268255E9,1.9323759609330845E9,-83701.03273780113,1.929377185413519E9,-1.1063516727598646E9,-1.2746471822639775E8,-1.190076398100033E9,-2.0758359259678495E9,-84221.5156264521,-2.0631714411670625E9,1.1828296750962775E9,-1.539620626679758E8,1.640703302967634E8,2.861956700280538E8,277005.49706034636,2.8350285511298007E8,-1.6251273301212546E8,5.2206755867585E8
7.673768250545485,-6.411963883001841,171.70503825119374,1.1001956850373147E9,1.9174769220349305E9,2.2520811751446005E7,1.9152919309620903E9,-1.097598078373006E9,-1.2707397523799782E8,-1.2018688146602023E9,-2.091296646090738E9,2.569405648870738E7,-2.0818546556470478E9,1.1906125794864557E9,-1.4488570842936063E8,1.9930446722807983E8,3.4627945679410267E8,-9.088089620669226E7,3.437276764098378E8,-1.9624543640014312E8,5.1241290585121626E8
6.416417139071908,-7.670045051851018,172.38304477175873,1.104882948588812E9,1.9245846686277769E9,4.438965220873802E7,1.9234356556445904E9,-1.1016561508709776E9,-1.202950750041707E8,-1.19806466930845E9,-2.0801651441509209E9,5.219525319328397E7,-2.0752655033294299E9,1.1842563718511436E9,-1.4140126455247816E8,1.8136340548232496E8,3.140567308549156E8,-1.805421753031727E8,3.1287875323860246E8,-1.7802967285533583E8,4.890713023165503E8
6.418705044093053,-7.668130512513097,170.39506124026218,1.091939727202139E9,1.9020725226489484E9,4.518879255893269E7,1.9009512177906132E9,-1.0887974835554717E9,-1.2257329598739386E8,-1.2126743422582886E9,-2.1055624635125597E9,4.850818534355917E7,-2.100606996628498E9,1.1987357794819744E9,-1.3153227748036945E8,2.348939180835592E8,4.0657046333290124E8,-1.7935243658211145E8,4.049444832777048E8,-2.3030964156744125E8,4.8629288343992996E8
9.405424642114308,-3.396761295927183,171.99709392442838,1.1010734363081534E9,1.9213554609983366E9,-2.2289720508457754E7,1.917995347583166E9,-1.1004945774715345E9,-1.2675219551064168E8,-1.1953219645655835E9,-2.090011183602564E9,-2.5736128650690448E7,-2.075559715327809E9,1.1928134857054808E9,-1.4644535645990887E8,1.9032220977515256E8,3.3328557644190305E8,9.013775773981988E7,3.2956567346210986E8,-1.8965985807966444E8,5.12957844050103E8
9.999999999999998,0,173.99716843186388,1.1126894207598565E9,1.943481961742913E9,-6.278473739143777E7,1.940447715595392E9,-1.1144410032711694E9,-1.094929323854065E8,-1.174948286247505E9,-2.0620566678820403E9,-7.91793567462065E7,-2.0494687662217753E9,1.1822021603622074E9,-1.3811688365639102E8,1.3594389663621154E8,2.3924476034446838E8,2.6014280145445514E8,2.3713440001291886E8,-1.3714152308985066E8,4.537999010182953E8
9.850399382888154,-1.7232620223276014,170.99705665943748,1.0940044303208978E9,1.9100266113598678E9,-4.4236117448637255E7,1.906711526920811E9,-1.0945969128102572E9,-1.2215024549467792E8,-1.2001234929829047E9,-2.1028570135640624E9,-4.8810735026851095E7,-2.0883389942620652E9,1.2027029239022605E9,-1.3482773777859792E8,2.1623549303215194E8,3.800579209071136E8,1.7677358256825438E8,3.756804748594628E8,-2.169952560282174E8,4.883148875056729E8
9.999999999999998,0,171.99709391691292,1.0999302092921798E9,1.92115428803748E9,-6.401844116952312E7,1.9181963753264124E9,-1.1016376028055308E9,-1.1164466685822411E8,-1.1904014074599621E9,-2.0891454688753464E9,-7.394903413277613E7,-2.0764237151336234E9,1.197733046694338E9,-1.2899445350169306E8,1.8905601650430676E8,3.3306204782874376E8,2.5901682357067785E8,3.2978591242770696E8,-1.9092526831621495E8,4.518406371865358E8
1.7232613627358617,-9.850399498279334,170.99705665943745,1.095582433146125E9,1.9072746063781831E9,9.987539911278284E7,1.9094634425291617E9,-1.0930186658170054E9,-8.307882850986446E7,-1.2070379700551584E9,-2.090795779708824E9,1.1024987249011268E8,-2.100400193638096E9,1.1957873222398787E9,-9.168902861520948E7,2.1831878492380556E8,3.7642395188880086E8,-3.9929746431349474E8,3.79314988995826E8,-2.1491190291423908E8,3.3205525413384765E8
3.3967610263838726,-9.405424739459646,171.99709333070805,1.102380985535919E9,1.9190752111577942E9,8.325897367045917E7,1.9202755845000668E9,-1.099186809342365E9,-9.813600933941834E7,-1.200949211461644E9,-2.0801957783259666E9,9.620621139615971E7,-2.0853752551581023E9,1.1871853320309613E9,-1.1337305756671609E8,1.9177101689674577E8,3.307583151337652E8,-3.36989041984371E8,3.3209293250296825E8,-1.8821103785212657E8,3.9709969963991547E8
3.3954538735197883,-9.405896713913004,169.99668497713313,1.0893093700659893E9,1.8963683039272633E9,8.483655081314062E7,1.89753812228116E9,-1.0861997581398919E9,-9.996697963970198E7,-1.2154385895778248E9,-2.1053290068301141E9,8.934896908483113E7,-2.1105626798704073E9,1.2015457607648456E9,-1.0526100777320264E8,2.4556878297439894E8,4.232801051294549E8,-3.3495985147311145E8,4.250827104841098E8,-2.4075953934565994E8,3.9459039363045627E8
4.965844704964267,-8.67988400649331,171.17136957255602,1.0971215964541683E9,1.91032577006856E9,6.5622620943825506E7,1.9103689238676603E9,-1.0937484272172244E9,-1.1187643010293357E8,-1.207527486863106E9,-2.093297399590367E9,7.303180742348348E7,-2.0934981925371702E9,1.1927754033608057E9,-1.2447677326006742E8,2.1415442420524046E8,3.697550291006987E8,-2.629527634170511E8,3.698120386462338E8,-2.0980552276249436E8,4.4815871004120487E8
7.674211791061649,-6.411433021246525,169.71058340929102,1.087135561368275E9,1.8947328493866012E9,2.293080374376628E7,1.8926050108132088E9,-1.0846068848547952E9,-1.294390273596691E8,-1.2161465096626294E9,-2.1161571064468002E9,2.383299701328885E7,-2.1066242243268712E9,1.2047870654329464E9,-1.3444508662468493E8,2.5277735952646327E8,4.391028246991592E8,-9.026002551802438E7,4.356934549505296E8,-2.487034135689058E8,5.0911430370054394E8
8.678748743265185,-4.9678285247452925,170.99496097695513,1.0951197820037735E9,1.9098061078726723E9,-98892.98138304682,1.9068841007099512E9,-1.0934542490601606E9,-1.2991605494704641E8,-1.205086654528981E9,-2.1020215765302927E9,-93204.25414058425,-2.0892267585971253E9,1.1977696972129176E9,-1.433813051029736E8,2.177827317019458E8,3.7989707470221144E8,329702.5466135075,3.7603802394874173E8,-2.1555893971073508E8,5.193232544127571E8
9.406182965130098,-3.3946608117006853,169.99675588942276,1.088035990476238E9,1.8985900923206384E9,-2.273734233900367E7,1.8953177506803076E9,-1.08747399105809E9,-1.2912779375698997E8,-1.2097544133561223E9,-2.1152408750722191E9,-2.39278550044791E7,-2.100649015013508E9,1.207228979006211E9,-1.3597841459615278E8,2.4360722407843766E8,4.2669707711562055E8,8.969557884246105E7,4.216614944875062E8,-2.427179575516231E8,5.097650979687765E8
4.966385674700719,-8.679574490153735,169.1773505264054,1.08398934900018E9,1.8875047285930598E9,6.682113658729684E7,1.8875457915432103E9,-1.080707357591154E9,-1.1393580964862992E8,-1.2215299396386812E9,-2.117608591401727E9,6.764555356560546E7,-2.1178081883572178E9,1.2066479424764516E9,-1.1531272781323658E8,2.6767651596331742E8,4.619549287275477E8,-2.6109750781961015E8,4.6202777148343545E8,-2.6200078517531237E8,4.450593399620876E8
6.423662166759521,-7.66397836422718,168.4504550373142,1.079047354199476E9,1.879650880261482E9,4.5903588507499225E7,1.8785552603797257E9,-1.0759903787465937E9,-1.24760768738324E8,-1.2259256760716975E9,-2.1286116093396528E9,4.483138509930117E7,-2.1235971166075613E9,1.2118787927894697E9,-1.2180469006816553E8,2.8690491099213654E8,4.9646447635098857E8,-1.7770068352459657E8,4.943995969820451E8,-2.81111977002011E8,4.827776254735322E8
9.999999999999998,0,169.997019401962,1.086925380812619E9,1.898396881004176E9,-6.522072539730952E7,1.8955166439865382E9,-1.0885879296573231E9,-1.1374139781019907E8,-1.204788616879821E9,-2.1143628271002533E9,-6.866688522632502E7,-2.1015198083260849E9,1.2121912470684478E9,-1.1977974473933612E8,2.4188862702971506E8,4.2638424528611064E8,2.5741541162038943E8,4.219513516483176E8,-2.4442419063441315E8,4.4904499003279966E8
9.850450532666514,-1.722969617692076,168.99698214448654,1.080864587074875E9,1.8870533847942998E9,-4.505160794412315E7,1.8838274651207688E9,-1.0814413239315321E9,-1.2439087213794224E8,-1.213995394490265E9,-2.127138805326989E9,-4.518161450564509E7,-2.1124905966517227E9,1.216598682613718E9,-1.2479327194351466E8,2.691056053990355E8,4.731412636939879E8,1.7552409942793036E8,4.67455357150498E8,-2.700962402097154E8,4.84825523876882E8
8.67920007891647,-4.967039962607136,168.99758640579495,1.0819668402932494E9,1.8868692662407703E9,-112642.50212178125,1.8840257735613697E9,-1.0803470793320534E9,-1.3229716040836774E8,-1.2189824520343552E9,-2.126262447175701E9,-98030.2207955388,-2.1133534832647927E9,1.2116035452897835E9,-1.327259868046752E8,2.7102633206965643E8,4.727752897098656E8,372959.0045522083,4.6776510020109874E8,-2.6814379229877993E8,5.156233549629938E8
9.405916413007432,-3.395399303692781,167.99703571585837,1.0747641385679553E9,1.8754129949059865E9,-2.3134699022038702E7,1.8722310481447227E9,-1.0742172551959975E9,-1.3144507523812713E8,-1.2231063252349627E9,-2.1385701896508744E9,-2.2061281334801245E7,-2.1238580758258762E9,1.2205580489079676E9,-1.2542839468467896E8,2.9649351982318014E8,5.194056846861604E8,8.893100574377169E7,5.1307043421022826E8,-2.9537798264259815E8,5.056512536879963E8
1.7228900853690408,-9.850464443554785,168.99698214448654,1.0823998281480827E9,1.884375549916962E9,1.0171177967556955E8,1.8865054054863513E9,-1.0799057994279559E9,-8.459982702321671E7,-1.2209715629426258E9,-2.1149692018654995E9,1.0204867948332264E8,-2.1246612949324791E9,1.2096215618786228E9,-8.486249668225765E7,2.718127852231241E8,4.684214133641054E8,-3.964602571056132E8,4.7217673506727403E8,-2.6738994300485906E8,3.2967181737330633E8
4.9657460435787835,-8.679940450871864,167.15124870040688,1.0704042004734219E9,1.8638954260049932E9,6.802050187718366E7,1.86393569129013E9,-1.0672159840814165E9,-1.1596122692172746E8,-1.2346476591561375E9,-2.1403834820612686E9,6.214372475988104E7,-2.1405876402663152E9,1.2196471291034622E9,-1.0591467387401177E8,3.216219708609682E8,5.54886427633706E8,-2.587831067230196E8,5.549771467584934E8,-3.14612368586435E8,4.4103694507278043E8
6.418553797334556,-7.668257112976987,166.4145710656916,1.0653134131767024E9,1.85575837559807E9,4.679658717242548E7,1.854698404389288E9,-1.0623438565844504E9,-1.2692659153376628E8,-1.2386985846482258E9,-2.1508003874983478E9,4.111527456603504E7,-2.1457662495396788E9,1.224536573425306E9,-1.1147749906414638E8,3.4088833473428875E8,5.897566222590898E8,-1.7628808315792814E8,5.872509511686306E8,-3.3383593839088196E8,4.7795294447907966E8
3.394621886168749,-9.406197013136826,167.99727946387637,1.0760040265226686E9,1.8732559443708375E9,8.636691133418739E7,1.8743939000239642E9,-1.072980580446581E9,-1.0175207176915349E8,-1.2288344440698462E9,-2.1285710936403806E9,8.242466345902401E7,-2.1338516878157084E9,1.214826213832832E9,-9.708682101853739E7,2.9895337736196E8,5.150916684422193E8,-3.3228844421735305E8,5.1736052027552575E8,-2.9290452635807127E8,3.913763324469829E8
4.965315852320222,-8.680186546768308,165.17843814578913,1.0569486681667205E9,1.8405116078648663E9,6.91529654290583E7,1.8405510133516939E9,-1.0538532836925613E9,-1.1787857027288605E8,-1.2463355635201511E9,-2.1606824068692794E9,5.674164193539531E7,-2.160889518995823E9,1.231235015031881E9,-9.669686943215592E7,3.7362646158408767E8,6.444802531894323E8,-2.5604552161206654E8,6.445853644462568E8,-3.653357878272497E8,4.3632501415653616E8
7.674793110128713,-6.410737143006319,167.7203985442257,1.073866232343397E9,1.8716244360596297E9,2.33254550974479E7,1.8695550116485536E9,-1.071408239780656E9,-1.3173645123140071E8,-1.2293170225886958E9,-2.1390902611626232E9,2.195881733948547E7,-2.129477608185095E9,1.2178673446273515E9,-1.2393451093953137E8,3.0574124213592046E8,5.310399333576551E8,-8.946496662438887E7,5.267830966559916E8,-3.0066086516915363E8,5.0489174869522434E8
8.679253760419725,-4.966946160594059,166.99615240783444,1.0685510690627414E9,1.863472805087044E9,-115995.85346156634,1.8607094146116312E9,-1.0669768109508883E9,-1.3461690818961513E8,-1.2318194642548425E9,-2.1486534345003433E9,-91468.80038883766,-2.1356439559393113E9,1.2243826143349419E9,-1.219612981354457E8,3.2394116406973696E8,5.650851803477498E8,374940.8009061823,5.589354022730732E8,-3.2040890578507894E8,5.10960122039769E8
9.999999999999998,0,167.99694488701107,1.0736817372742809E9,1.8752212586520865E9,-6.6390297243276395E7,1.8724205234761426E9,-1.0752982723386219E9,-1.1578116222277717E8,-1.2181007802356663E9,-2.1376898739421327E9,-6.33373790066979E7,-2.1247403506393201E9,1.225564336171609E9,-1.1048383019245343E8,2.943420138487677E8,5.190320311875817E8,2.5533246151388907E8,5.1345365414383703E8,-2.9753476722758585E8,4.4541400971816844E8
9.850432894301388,-1.7230704555720293,166.9969076295356,1.0674889055487157E9,1.8636675344381409E9,-4.583969877788177E7,1.8605326505603583E9,-1.0680493302606446E9,-1.2657129041086917E8,-1.2267848595373952E9,-2.1495218586633763E9,-4.151804975093498E7,-2.134760475890828E9,1.2294088663523836E9,-1.1467756366286753E8,3.215451965850637E8,5.65465209378086E8,1.7393221956237432E8,5.584874590466105E8,-3.2276582903513855E8,4.804455052709535E8
4.965606325995316,-8.680020381038014,163.12805331009906,1.0427324799676243E9,1.8158070314738848E9,7.028404864783198E7,1.8158448946676857E9,-1.0397361580368109E9,-1.1981598423336963E8,-1.2573396006140273E9,-2.1798027071195264E9,5.108412417712218E7,-2.1800102023374505E9,1.242154171566707E9,-8.706231973457564E7,4.270302048554668E8,7.36485705591606E8,-2.5267385852888843E8,7.366054693988339E8,-4.174257473180947E8,4.30616099413436E8
6.417754835669032,-7.6689257963059445,164.3829570855904,1.0513714164602042E9,1.8315078532353346E9,4.759382152365627E7,1.8304809967900436E9,-1.0484932146990894E9,-1.2904810283066519E8,-1.2503009929025805E9,-2.1709757156325283E9,3.730900155066314E7,-2.165912649854873E9,1.2360506588208635E9,-1.0112521669120312E8,3.941716792102371E8,6.818481021976236E8,-1.742645946439036E8,6.78900618908316E8,-3.85883480528915E8,4.723246398255256E8
8.680365683232827,-4.965002679289696,164.9974810934812,1.0549229336468889E9,1.8397082455442412E9,-148701.32794061955,1.837025988714659E9,-1.0533970016205655E9,-1.368668727757034E8,-1.2435379534159276E9,-2.169104181543579E9,-107939.78923655929,-2.156004098951279E9,1.2360603384090536E9,-1.1113162617955698E8,3.7624878129771954E8,6.563412614494358E8,485120.434023766,6.49060877596703E8,-3.720792845556063E8,5.0535878515407676E8
7.673949653639611,-6.411746775521043,165.70279837674,1.0601796341835595E9,1.847788232064513E9,2.3743321701456215E7,1.8457801641564004E9,-1.0577935883125696E9,-1.3399336264319934E8,-1.241562991943959E9,-2.1604102040253167E9,2.007152365637129E7,-2.1507331395248275E9,1.2300299028094647E9,-1.1319506302901782E8,3.5892758694133E8,6.233616199409676E8,-8.860378132599913E7,6.182621905305959E8,-3.528391584779864E8,4.996454930929927E8
