% Model,defect_cell_only_meters.mph
% Version,COMSOL 6.1.0.252
% Date,"May 17 2023, 06:32"
% Dimension,3
% Nodes,2823
% Expressions,30
% Description,"Displacement field, X-component, Displacement field, Y-component, Displacement field, Z-component"
% Length unit,m
% x,y,z,u (m) @ lambda=1,v (m) @ lambda=1,w (m) @ lambda=1,u (m) @ lambda=2,v (m) @ lambda=2,w (m) @ lambda=2,u (m) @ lambda=3,v (m) @ lambda=3,w (m) @ lambda=3,u (m) @ lambda=4,v (m) @ lambda=4,w (m) @ lambda=4,u (m) @ lambda=5,v (m) @ lambda=5,w (m) @ lambda=5,u (m) @ lambda=6,v (m) @ lambda=6,w (m) @ lambda=6,u (m) @ lambda=7,v (m) @ lambda=7,w (m) @ lambda=7,u (m) @ lambda=8,v (m) @ lambda=8,w (m) @ lambda=8,u (m) @ lambda=9,v (m) @ lambda=9,w (m) @ lambda=9,u (m) @ lambda=10,v (m) @ lambda=10,w (m) @ lambda=10
0.2449685798651543,0.2,0.5533702672342397,-2.5742468691612,0.009739399543265581,0.45262386737058596,1.805694588133729,-0.08833956955360066,-0.1586628262571286,-9.417705437886633E-4,-0.06021309086661012,1.6360148253814797,-0.001155622461910784,-2.1459704551080314,-1.8714681482465745,-3.518253036090949,-0.5833475554025521,0.244048603374766,-4.052827132500907,-0.6288361781445956,0.472539866683585,0.003978233536716705,2.036284824242497,0.27742288361250816,-2.542476163960465,-0.12963523180872707,0.9470130773092401,3.4147923405726464,1.321981470835865,0.08470003840436177,3.937744414874103,1.4779900585631274,-0.05849414742745265
0.22500000000000003,0.2,0.6000000000000001,-2.797343901970212,0.007453265158473707,0.35738169756326565,1.8881599765845734,-0.06720634102979116,-0.12490847156507259,-1.3788854966644893E-4,-0.06317170433020101,1.6367267103007817,-0.002733217111161608,-2.332377474283161,-1.872950728966025,-3.6471975803711585,-0.4632463639156811,0.1930587400473174,-4.292735881657084,-0.49628972601597393,0.37471215489046406,0.004514154527303715,2.0859400423398404,0.2778741428480363,-3.0271582126869205,-0.10840550573087418,0.7482159953271877,3.3609314001932376,1.023107988472745,0.06004777682461964,3.9580316854031925,1.143167602773801,-0.055755015407159145
0.08646271801145965,0.3992102161589107,0.21213799253796886,-0.964406016306015,-0.0025487883049462178,-0.29401862117847083,1.4389601895209945,0.08033547261703716,0.06900882387312918,0.0077877573029521965,-0.08975335914279708,1.63525928413564,-0.010354789300023363,-0.7026746626957192,-1.0458125405159817,-1.4621326935990409,0.2529320634534749,-0.11169166986548444,-1.0767951386968175,0.2080513348586814,-0.2809040525530398,0.016115330356851754,1.4862428314392349,-0.0034048046751090915,1.1987165102753183,0.10611543551556558,-0.3584511210909127,0.7122176088978877,-0.49770295074002036,0.016335576521487188,0.485955402331872,-0.4038784111056806,0.09375467400989534
0.22724611370753375,0.34400170915810674,0.24610400027186058,-1.1154519016976705,0.004882052064220029,0.35721897856811263,1.4022675383031133,-0.10357291470764037,-0.09870710884247737,-0.011136509382471453,-0.09896835955236433,1.606673472810672,0.014554941968094983,-0.8306189462223192,-1.2319637120874736,-1.7557058144570992,-0.31516033178462605,0.16955727987730548,-1.452331813125942,-0.2876829991457193,0.38259858302027117,-0.015205903174954145,1.547590122292365,0.04169225356322937,0.8055546553875162,-0.1248583162066472,0.48977588361733565,1.3281207464856732,0.703420706523506,-0.043755722145589905,1.0785431667274057,0.6263518593663769,-0.17186291749052607
0.1715576421344172,0.3564803649443508,0.217670943970258,-0.9821340316256838,8.842106429829249E-4,0.0989654490605334,1.3761161001949491,-0.029251727347819032,-0.02459655566479253,-0.003402354620929743,-0.10166236934461863,1.6092332109797167,0.004380707944245883,-0.7108534196142225,-1.184229360982875,-1.6295940909399131,-0.08218405427270122,0.04199411310383658,-1.2445679889666927,-0.07064655373260148,0.10307016048776048,-0.004747941427232793,1.4850054699090431,0.022600076870297473,1.0648861011693251,-0.03577857577117948,0.12107792559784912,1.1536030879542407,0.176936900360166,-0.0116652733649093,0.8625836395446919,0.14866041637078234,-0.04610529688258259
0.15,0.36111434414555726,0.2635454837633363,-1.200444636199607,1.7921084657183652E-4,-7.995788005282351E-5,1.4570111000995964,3.96985154043492E-5,-2.0982774105921887E-4,-1.9131359158739295E-4,-0.09007272862227206,1.6193659442188129,-2.545099885031303E-4,-0.913471835750185,-1.180712049258211,-1.7383799406858738,8.211782010266834E-5,-1.1619633409832085E-4,-1.487232438839374,8.995620279831133E-4,1.3842405857632633E-4,9.186832070964352E-4,1.5889706674505357,0.04082310499544813,0.7252252714413172,-1.0291983383224738E-4,9.337539578426421E-5,1.1453640402376555,-9.91126718665153E-5,1.4555103346295924E-4,0.9476318720777892,2.1509141931314637E-4,-2.508595523598962E-4
0.13254186782533348,0.35340771524805104,0.3187203877295242,-1.4630717986665613,-0.001141123084458816,-0.08184892399198661,1.5404633622618575,0.01990421812069371,0.024676795630631247,0.0014106909817700195,-0.07824828542222971,1.626430132294371,-0.00247772006799693,-1.1553171547277685,-1.224126609106449,-1.9293308690583764,0.08578654335771224,-0.039317521685855644,-1.8246266079605784,0.08445196308265301,-0.08204831388023416,0.002833033240735986,1.6994667458149448,0.07062872668030164,0.2121743067390784,0.02398886880969882,-0.1347327429734467,1.2636679677451488,-0.179387146667032,-0.002383059507077068,1.1562009959553128,-0.17595588840176946,0.021366591309927355
0.234569260739061,0.2651030854961667,0.3818970213165994,-1.7556005351719497,0.009190711292150185,0.3995389106600023,1.5443464706361345,-0.09519142028660005,-0.13426086361236142,-0.00603333436334157,-0.06779691840682188,1.6215672790889137,0.0062945048150134545,-1.4337855744017458,-1.58166770377687,-2.572288953597935,-0.4521625716926608,0.21484650541309683,-2.6487158850728534,-0.46852704100976633,0.42958317503223303,-6.246469662315643E-4,1.819327141938575,0.19123242634286794,-0.5927252423472354,-0.10339853471817895,0.742947598194119,2.4831060455451865,1.0483589496224406,0.022977932227454714,2.5427304519995313,1.1002608228652888,-0.1180436952577648
0.30000000000000004,0.2,0.38571428571428573,-1.7669321775634763,0.017922192956282414,0.7121855543600732,1.4755474774032251,-0.17431858313706797,-0.24699624817520674,-0.008426890169920204,-0.06355027009030186,1.62104227997531,0.010655942611672518,-1.4557428122058031,-1.8475878608883847,-2.932961205759733,-0.8028326691540811,0.3994041463957556,-3.035986171458232,-0.8434149979128964,0.7810351251026423,0.0025118138411244907,1.8324502132988016,0.2819470295498427,-0.7450923988052477,-0.16341904672387386,1.3696381569541458,3.367496207014941,1.9492852981539668,0.030346026001045797,3.4885481795637667,2.0631217612208412,-0.22950002962857718
0.3,0.2589494245588795,0.3465470011858762,-1.585685454122497,0.01728301085490777,0.7094539830352186,1.4678402268415265,-0.1853569434624394,-0.2487482752221325,-0.013001232937974087,-0.07430958962299448,1.6079165306223377,0.016048552467808255,-1.279327424568057,-1.5862844267158562,-2.472893839469627,-0.7487033111060434,0.42859359634057453,-2.4527004755495825,-0.7686349074950876,0.8271483109540848,-0.005641582399698745,1.7648233828780953,0.18515510077870603,-0.2793220020003561,-0.19316029591318065,1.2891071500700633,2.5165174881556287,1.82301120910461,-0.07079125472836077,2.4856244583683904,1.866749204334693,-0.37323181730494664
0.3,0.19999999999999998,0.4571428571428572,-2.1116098927202285,0.016666366840799748,0.7150687226468816,1.622666148421381,-0.1550988861908551,-0.25390494890484033,-0.0041582196482643176,-0.05754235886618064,1.6304265492863923,0.004297063912570508,-1.7556398534529232,-1.8617138882538413,-3.209996535917488,-0.8773165085695463,0.3994668342417495,-3.5056817686909305,-0.9412790542651251,0.7652058587715255,0.004094232218961315,1.9286729486052592,0.2791701927469566,-1.505169092589724,-0.1820304118374607,1.4735864578184223,3.4561339401558655,2.0763343465333013,0.09748825225880169,3.780184926070023,2.2801856323999954,-0.14340474486186824
0.2561453683363574,0.2733848753698965,0.4590023813492887,-2.1285955695003334,0.011238513205832197,0.5051041113198237,1.7044137987573937,-0.10650107414019623,-0.17802094260094276,-0.0043829356967839,-0.0596909826721319,1.6337006670406897,0.002818695730231351,-1.7589345021943308,-1.5660335570401362,-2.787499532105428,-0.6223135415972313,0.27742755179344086,-3.05400299375206,-0.6637072072539046,0.5332923802509945,0.0021505190634663117,1.9259942565356742,0.19035756956619088,-1.412707927705319,-0.13741080266526862,1.0273078002317257,2.38932620047585,1.4187769106604375,0.07851411745230184,2.6075607397337546,1.5532684976585953,-0.08613580418264302
0.3,0.26242184861114576,0.4103659964867149,-1.8933987861845367,0.016778283183541014,0.7137494134346775,1.5987096423657232,-0.16487967479627913,-0.25614776183598403,-0.008228985806356252,-0.06309724852384223,1.6237035249126957,0.0085203066743061,-1.5553780236169283,-1.5955058044128878,-2.6882382230949036,-0.8317709710377427,0.4203581916372168,-2.836238103562365,-0.8771552169878999,0.7969542044258582,-1.9527094057839104E-4,1.8642603294849096,0.19502472030076026,-0.9200560702259096,-0.19331235830867327,1.4218553881130236,2.5449581538726926,1.9718889910699176,0.026135089211863066,2.673443886102649,2.112745846206679,-0.24455582861949562
0.2297846303695305,0.31440428470259957,0.3431904562201452,-1.5755902381606526,0.007810076210394262,0.3751704247601809,1.5329334882246382,-0.0925506697618053,-0.12199215846552748,-0.007362351705621411,-0.07565330684212028,1.6194616294527602,0.008053354511846992,-1.2616843956331725,-1.3746730054272023,-2.191368600087244,-0.40293059405613946,0.19730242347069074,-2.1545618109845246,-0.404979524690401,0.3997106059257157,-0.004450008389162889,1.748385120456321,0.11718761655281616,-0.11704748652522966,-0.10744500917176304,0.6567217700782958,1.7881402801617274,0.9036669962792913,0.003954687874818023,1.7320133546835783,0.9152173860511643,-0.12530819377241043
0.2625,0.3464619767729452,0.27305074306967764,-1.245077920584941,0.009345633199026813,0.5245600508371737,1.4526700870250477,-0.14547960608189525,-0.15652733847835656,-0.013977993210039709,-0.09247484496206158,1.6124040809762648,0.01760319942538274,-0.9489666299155544,-1.230009882654504,-1.8261204231177295,-0.49213027542910487,0.263078649551886,-1.5982100659361578,-0.46417368361097816,0.5617721887855164,-0.017478839625601414,1.6070083273168623,0.048130308389328406,0.5711532605003584,-0.17944900536672848,0.7961245562972272,1.335866209055524,1.106318524694174,-0.04814403759225284,1.1417904312901823,1.0286894714554757,-0.22953718739273396
0.2636230568537669,0.36636879446570186,0.22765684188436683,-1.033155946699028,0.007428079098465525,0.5260100861555248,1.4101631249925928,-0.15496266150277582,-0.13993661139579655,-0.015676705268684768,-0.10010314518709994,1.6156812282483337,0.020666043918817264,-0.7521883940719234,-1.151618336891075,-1.6201785646818865,-0.4465632354513407,0.23851688957657424,-1.2667297989084434,-0.3925465668723891,0.5529068040748656,-0.025871447596239282,1.5068162256286675,0.010913103380401577,0.9711413056104852,-0.20000998725971983,0.6921295411556945,1.071753822287576,0.9889835766049977,-0.06454465944915633,0.8127358009417094,0.8447602687868155,-0.24028106736585134
0.3,0.3205883233443662,0.3070064609944452,-1.4044525834267583,0.015652263585877037,0.7055439807571541,1.4758491192675753,-0.19209763324302018,-0.23332444499524072,-0.016438593498806324,-0.08611292471940402,1.6075496696279072,0.02030791915628083,-1.0976523037899477,-1.330102392931829,-2.0423054952891238,-0.6975442966634812,0.39816014667929817,-1.9056254089496891,-0.6897324195793414,0.7939688424805974,-0.016194934635492608,1.6807131281303394,0.0847999975201552,0.1918804913263847,-0.2313723364438228,1.1917194218467324,1.682108068691657,1.65401001199337,-0.07501154899346087,1.5456461095709366,1.6183499068964122,-0.34615135223693955
0.3,0.3292184696368579,0.24161759501566427,-1.0943613655088706,0.013479353739041551,0.6967319930091666,1.373457015675635,-0.21785362212838222,-0.20875573955194252,-0.022501433676032138,-0.10732164043098551,1.5933490994679733,0.030286797593185536,-0.800064855988745,-1.2723910225911974,-1.7946321404808738,-0.5826471917454326,0.376454320908758,-1.4744521420459222,-0.5441445193310602,0.8039978147357215,-0.031774043132921766,1.53383778266854,0.03715923314755696,0.744995980826381,-0.2676410117109268,0.9746390625709567,1.484748761354908,1.4276896233340033,-0.15366900861929397,1.2063885089292992,1.2711174402466938,-0.44280640527554266
0.1804657016725596,0.3833885326234589,0.30363751385764537,-1.3954615931948535,0.0023342632915629925,0.14247662728985788,1.5555497281815436,-0.03368633723237474,-0.04186475919051295,-0.0032404052101580867,-0.07775123291258626,1.6351734559744946,0.0031837672252262054,-1.0917526528715167,-1.1128305270474894,-1.747962495161052,-0.14735505616598726,0.0631615791127347,-1.6042630909312512,-0.13904081061441917,0.13606116899585352,-0.0028289181211788366,1.669925754767995,0.04033878564217841,0.4152654870166167,-0.04338589053302579,0.22854738312124934,0.8909494533964358,0.291521192667927,0.0083394899114721,0.7667275006645374,0.2801272203343838,-0.028199093925192768
0.225,0.36370548390903246,0.304483891123691,-1.3969961864295481,0.00609234371696828,0.3511108693644137,1.530405612535379,-0.08707343984792318,-0.10601242721922512,-0.007897209411477677,-0.0810341927710578,1.6268031756415409,0.008912006003654428,-1.092196087091763,-1.1811388624507042,-1.841404073606149,-0.35876115959781685,0.16696183990823996,-1.6990882750027543,-0.34389343921723214,0.35263169277662176,-0.008154545525985908,1.6715391723930078,0.05269212530396797,0.3518857147477404,-0.10940313554661542,0.5696238212857889,1.1407619181283368,0.7523774744578051,0.005076140648942824,1.011427393086079,0.726540055188334,-0.09745868694932974
0.18749999999999997,0.5823847131812281,-0.06595308141295,0.3048050977966081,-4.5989913271628544E-4,0.17402326764911924,1.5466567347779094,-0.0231923000279196,0.01116197663476748,0.0014370618327946285,0.013903777325275217,1.7257240578917317,-1.9001270753537248E-4,0.2274913356992049,-0.43105765725240625,-0.560789839385194,-0.15996776065304708,-0.008879041341337443,0.13747671125377814,0.040940135902468255,0.07083081527238903,-0.004779688295023537,1.4068958013677457,0.009296575645395875,2.346841218839019,-0.035511341545678914,-0.07352719599914638,-0.6845452163292657,0.12205132030946453,-0.012232770330583507,0.22251640808041215,-0.03442888736836502,0.04530411815403269
0.24374999999999994,0.4711285331121747,-0.04607781621104661,0.20946426930163317,-9.951463614112884E-4,0.43103711582197246,1.4124849263394526,-0.11430394130977815,0.023221345094769908,0.003405432805722849,0.02408182531738257,1.6929540844757012,-0.00334225470566327,0.1423998150077774,-0.8313106678279911,-1.0009700693690045,-0.31956950119989297,-0.034060621641378463,0.1813226579181298,0.0682157122264533,0.3355832570881716,-0.028496060426846263,1.3002228366479398,0.01236867502885562,2.1158491097125562,-0.16766419738774435,-0.12733494722817343,0.07768502416622762,0.49946980704983573,0.0011353756899047068,0.004429855905403717,-0.1094243789045956,-0.05840047066230825
0.29999999999999993,0.4671573460338967,-0.04284161283999133,0.1949520328649457,-0.002393159354319795,0.687827463177671,1.40622171354288,-0.19611212646911338,0.03637823479624729,0.004850622218438594,0.02439247697112615,1.6957588858884873,-0.005234796588237182,0.12913878265363585,-0.8507129382187616,-1.0069463751457737,-0.5026983210612607,-0.053061656328283115,0.1703739370733751,0.10114791605866984,0.5577124949450399,-0.0466191116238289,1.2816241974065863,0.013812446661257869,2.030368981038032,-0.3006528597432395,-0.19876842348836596,0.1259389295019215,0.8724359085277217,0.001019487391313996,-0.005633641689877677,-0.17543923284878468,-0.08675631549525066
0.24374999999999997,0.5632645836916584,-0.09171748936992366,0.4234816561364834,-0.0016321272955484363,0.4353761367627852,1.5411141362414993,-0.06766809696041996,0.04061601777923197,0.003786075939506495,0.022606421641693145,1.7205545387695487,-0.0022816755388768355,0.31375113014083245,-0.49941740704616305,-0.6532915755771745,-0.39979031868540615,-0.0358562874801771,0.2210179326354594,0.1408939360714857,0.2070264335102595,-0.014182682284260804,1.4088892978422818,0.014764040443265165,2.19644360186071,-0.10533007145219613,-0.2601979569957631,-0.577802351870488,0.3729503958858833,-0.04103970604206441,0.263524479033534,-0.14564957792271704,0.1129991727658132
0.3,0.53887192631349,-0.08063935906172626,0.3715117377788018,-0.0034728742869244208,0.6946396899673905,1.5115319047130602,-0.13427706843289644,0.060830516978042676,0.005644226260004918,0.025815813434408866,1.7175508264587227,-0.004597731932701495,0.26856079827896584,-0.5905128153187745,-0.7503837247950446,-0.6161881082510893,-0.062151881731086316,0.2266161101433193,0.19822314961809437,0.3960169803856902,-0.027953993742416746,1.3755959785585288,0.01744423823173941,2.106389648415308,-0.21616383795433383,-0.3850575558255952,-0.3841120326111066,0.7333065794320869,-0.052917266714516464,0.16790910412619683,-0.25522340161733015,0.1628080933705753
0.11036508263223338,0.4723375269905781,0.10654577078579935,-0.4850031824866547,-5.368709223158881E-4,-0.18319449376956232,1.4432792297111599,0.044798380734625304,0.021555194444058554,0.0027841998769700875,-0.04844476913811476,1.685227670329577,-0.0030396885828598984,-0.340104558360667,-0.816677348151284,-1.0369926006277306,0.14572990125835228,-0.030556828787599254,-0.41969909279551315,0.06717482172191767,-0.13934712431533025,0.011442972922923034,1.360181449633078,-0.019715051196399377,1.9862137049790627,0.06382035778909693,-0.11985713017710027,0.04443410643044033,-0.21795033337163086,-0.0013263747738199612,-0.02411466349231405,-0.10356974002230458,0.02100040944058063
0.14999999999999997,0.4654419264532706,0.05024057574025903,-0.22743106087791348,-3.4281022653114254E-5,-1.889278655887002E-4,1.404139987783747,-6.907926885352766E-5,-2.7045513624786185E-4,3.0495341032753774E-4,-0.02684863629129843,1.6873410923182144,2.623929156808303E-4,-0.15380639996826848,-0.8475032847802703,-1.0241548552074415,8.668206962987292E-5,-1.7078385326468139E-4,-0.20360891683894844,5.957337183865381E-4,1.4750393392799076E-5,4.953265135734591E-4,1.3034471667810867,-0.010630046868685008,2.13862737387813,-2.461676613810673E-4,-2.8639125616142815E-5,0.107518576750143,-3.6031541688580614E-4,6.50297839324107E-5,0.003694754687852566,2.5447313872263295E-4,4.0609026445044736E-6
0.12342285351277305,0.42181240180154167,0.1496054745853136,-0.6765460004709284,-3.4140487059559053E-4,-0.12241805713148504,1.4002043759241631,0.034142443699149386,0.020829099428980372,0.0029908564737391487,-0.07791471648760714,1.6522563086476598,-0.0038323219921516764,-0.4690397526703475,-0.9767546359801258,-1.2660429638716173,0.09436642882094894,-0.03397787051733283,-0.7077339045040782,0.062156049088597995,-0.11025802859145883,0.008885955394524822,1.3790945859336152,-0.018787377502392205,1.6573949453015278,0.046101887194128624,-0.10835432244371786,0.475575446063272,-0.17171284574130688,0.0069804147092294416,0.23315408067938687,-0.11071139835993231,0.036783917908009764
0.17171284113204596,0.45206025914658443,0.10777127759647442,-0.488415771448415,2.6271422219508085E-4,0.09980791150671503,1.4132195929543048,-0.02647502888090681,-0.012596055845144203,-0.0014528000395966107,-0.055191654505599944,1.674751000458802,0.002297773907908038,-0.33625661394409323,-0.8844565028805024,-1.110571589041598,-0.07592267413884198,0.018400082814046374,-0.45918743190191885,-0.035926910275983374,0.0820250199086221,-0.0060379384969988245,1.34324586369054,-0.019783555514653044,1.9330324519236755,-0.03718417212334048,0.06553397163639539,0.21036549486932668,0.12270876836112372,-0.0019985484335161207,0.053032585189865124,0.06054972126573797,-0.02056406552929602
0.20305559865506745,0.431085791830256,0.13854154456688333,-0.6271773818170117,0.0010098584479704986,0.24404753299822085,1.404984100270624,-0.06781466840119028,-0.039529056163773564,-0.005189266555932894,-0.07244396962782777,1.659548606736138,0.007118112592350427,-0.43280993570359,-0.9486034759620572,-1.217923250114833,-0.18704660813972396,0.06179662870252657,-0.6354093213110601,-0.11319451591267729,0.21539719660785772,-0.015718663546909168,1.3667650961328415,-0.02133319368410957,1.729164610907895,-0.09373827449485989,0.20349174628118136,0.39354371244390945,0.3333359761160552,-0.010974228444523594,0.17134099208440468,0.20304632664012578,-0.06652478917607206
0.14999999999999997,0.5293960650664625,0.011078764970644141,-0.05060949836053495,-7.310090091003624E-5,-2.555440725704955E-4,1.4839222524988476,-1.1258675071840199E-4,-2.913297727464476E-4,4.197700136929749E-4,-0.0040094106028547676,1.7140027793414068,3.542834148708868E-4,-0.035739162824940135,-0.6248870557328025,-0.7782352145687267,-5.2549205431029915E-5,-2.522526367410302E-4,-0.03360980931366375,6.084758108805091E-4,3.67638059090387E-5,4.4175514901539573E-4,1.353364360658908,-0.0014883047814953688,2.341837811026375,-3.532025632973259E-4,-9.371507967504807E-5,-0.35677656715330275,8.691911843340037E-5,1.249713326739355E-4,-0.02171383629049524,3.2262968480027395E-4,1.78602248211266E-4
0.18749999999999997,0.5243207281837624,-0.031449736559722774,0.14427794437852762,-2.896687573054923E-4,0.1732878449513388,1.4805178922822213,-0.03471474194400556,0.0055619083487020125,0.0010505111501407796,0.011130933458905097,1.7122168328477232,-2.03451015997844E-4,0.10406845713397275,-0.6427130760493023,-0.8010033179933036,-0.14412804983105823,-0.006851830127750453,0.09659454936028401,0.019465192206111977,0.10422093534902149,-0.007999882470469392,1.3522654096797202,0.006853474164946917,2.3065310267424852,-0.051557532092534476,-0.03477117057282298,-0.321917888154873,0.16362517108927943,-0.002978842998390157,0.05908085304122517,-0.02312928921504244,0.010430922259596236
0.14999999999999997,0.5533527206824952,-0.048701408986336445,0.2242846369444959,-1.37107002856201E-4,-2.885604699597658E-4,1.5158093691312151,-1.0011240511450414E-4,-3.3459972599916924E-4,5.050278795023252E-4,0.013553942650829097,1.7196030770514716,4.879108854273574E-4,0.16499248041590506,-0.5372266783461034,-0.6846088476558543,3.020879305191572E-5,-2.0362873944231635E-4,0.12590289685167244,5.892027215449509E-4,-6.518637641820568E-5,3.5412493991831043E-4,1.3818831576446025,0.008629476827874108,2.3452336431757033,-2.5562165079834077E-4,-5.8818738558254307E-5,-0.5175451410548165,-4.9276684608479E-4,1.300567335938171E-4,0.13125656887585488,2.4110302596157642E-4,3.9871364395000195E-5
0.1720656612251278,0.4018233571985653,0.17737314075648292,-0.8018449636116334,5.758629183252713E-4,0.10139334189330375,1.3976666631723864,-0.0288841495214344,-0.020825295235072545,-0.0027892024914329206,-0.08906804003137164,1.637345753561552,0.0037558215171906956,-0.5644716484953816,-1.037423420480643,-1.381806112886017,-0.08056991997095177,0.0339469283895566,-0.8934838324563971,-0.05946736042425506,0.09660111877958942,-0.005739897020296702,1.4173957633109882,-0.011269934516695581,1.4473311160247024,-0.038325686224697425,0.10456043278148687,0.6695317622232528,0.15601288345176687,-0.007913126997677903,0.4027244579394187,0.11485510964741566,-0.036347496299277145
0.14089942765558064,0.40900663786706926,0.22947260284048374,-1.047143253856471,-2.483158501396199E-4,-0.04236045446997819,1.4775837774051894,0.010730073419025684,0.009953445100017057,9.671976230624552E-4,-0.08399877568340862,1.6413305154168158,-0.0014614489188084787,-0.7803825903261515,-1.0147383961720313,-1.461558638006238,0.03855804446956811,-0.015841433463807567,-1.1301177689007236,0.0329676817010257,-0.03860827320610541,0.002695439501582263,1.5272011455945103,6.058606739315788E-4,1.1106989503252234,0.013874179578059415,-0.05438791812294453,0.606646463132702,-0.07180805249831314,3.526302316502123E-4,0.4199564531178854,-0.060108901267017234,0.009924842164212223
0.21562499999999998,0.42085564344176296,0.1848263907416578,-0.8402294001360265,0.0023178627086989437,0.30309761059886237,1.4380683438987747,-0.08175816200701093,-0.06319804852439528,-0.007344475224461243,-0.08282663125756888,1.6491887368710225,0.009527794668522585,-0.6019592818701364,-0.9759375882211001,-1.3274430107363353,-0.25239915436255606,0.09832290049437266,-0.8769768197377742,-0.18692180392182986,0.2747942347232311,-0.016440561995417127,1.4418372606090655,-0.01634183536303596,1.4355939940765872,-0.1118203115052179,0.32994374737438287,0.49263557295911486,0.4675854158358089,-0.010977124123547457,0.2827693636053946,0.34752877614465105,-0.0802025770597632
0.11249999999999998,0.4991594503064724,0.07203610885273222,-0.32885705176063396,-3.706553358264866E-4,-0.17357569301922823,1.4615490805761981,0.03863552695908226,0.013467326944758608,0.0017864960404917133,-0.029740526370872,1.7004291493737618,-0.0015187807351015074,-0.23229267594688444,-0.7286604756540774,-0.9129511733557042,0.14042364009794014,-0.017562344458762688,-0.25254898645003787,0.04365657767860486,-0.1179313623298765,0.009955183983895806,1.3517068396342038,-0.013903591665177926,2.168660979736891,0.056092775281831105,-0.07818272816790578,-0.15420058241478476,-0.1838859868141456,-0.0037925309015558743,-0.0785480146255369,-0.060106537819788704,0.003971662143841772
0.19586490191972042,0.436536780670719,0.052586483807746595,-0.23635271989277304,7.69964024224937E-5,0.20993235974379879,1.3570393278118906,-0.06193906804380072,-0.013759132357112475,-0.0019522839763673908,-0.03402348458204072,1.6727025177533272,0.0033154152745428636,-0.15288155900588415,-0.9454989518091497,-1.116058335842219,-0.1406508122027876,0.021729481009084558,-0.23650225294279364,-0.036642898790534194,0.1826972306105468,-0.016769640406716132,1.2681496615870782,-0.011879659643376289,2.0399387037990717,-0.08604905355140109,0.06813654365257721,0.33971923370467577,0.24533454228128454,-0.006268138427626849,0.060103279326714165,0.06464627959934706,-0.06265191551558534
0.22499999999999995,0.49838909678624715,0.018941265150832415,-0.08622248468976616,1.3096277120519227E-4,0.34579710067004826,1.4459465975824386,-0.08062864001898504,-0.007704854318975573,-4.727407947031585E-4,-0.008630817444942701,1.7046251966350916,0.0013605485714030137,-0.05943505884375027,-0.7365566301811042,-0.8976039087045147,-0.27171700161351625,0.009213012327068447,-0.06693130901696227,-0.022154108268917828,0.23835331065135865,-0.019538336616995108,1.3219036614040995,-0.0037496811529563463,2.2360305335141124,-0.11944339153879599,0.04165322788422055,-0.12934403019089288,0.3648387531556155,0.0016721600903992447,-0.01819367500456154,0.0324670709147118,-0.009684105589897301
0.24374999999999997,0.5579039057316847,-0.038037686482477365,0.17539075940045776,-7.662651275016021E-4,0.4344276417879573,1.517351530242057,-0.07215670614830082,0.017019421979453383,0.0019501834291198196,0.010456811474753837,1.72310953265918,-8.957895063738921E-4,0.1286261233495997,-0.5226306811158915,-0.660992526290109,-0.38441226050249905,-0.016194431802627644,0.09504279147977827,0.05865666913121626,0.21521396677995688,-0.015844361443330842,1.3749038062578867,0.007245286562915444,2.3224309235733056,-0.11199955207289271,-0.10916086093235801,-0.5182534714532333,0.3697974764077616,-0.015379382199306305,0.10311066927737177,-0.062197416156417405,0.09487485866764428
0.22499999999999995,0.5354819733555973,-0.005293638997462597,0.02447114782472603,-1.698916474375057E-4,0.34690058784708977,1.4905212406492863,-0.06630246456323766,0.0016461640740948113,6.227170071938648E-4,0.0015946871697828382,1.717245566504637,2.0235031658485155E-4,0.018220283580068553,-0.6041889184085,-0.7520035927531411,-0.2933284122752776,-0.0024668917805548618,0.014898407952545082,0.006879498588540158,0.19729224041964735,-0.015194450955841623,1.353768205807523,0.0015960063181142228,2.3257730211705288,-0.10062861106830873,-0.011980131993789613,-0.3833824649937246,0.3198908544492956,-0.0010868831401890234,0.011771388091447179,-0.007395585502159445,0.04075814841140445
0.1875,0.5405166961904099,0.04698690454351707,-0.21568787727451777,2.066379890499013E-4,0.17355061966203764,1.5022690101704892,-0.031386230262630536,-0.00893057571590787,-4.2250119506702805E-4,-0.014943415557797386,1.716441273738315,0.0011140367538788976,-0.1560037816481659,-0.583762625398254,-0.7381377923665281,-0.1494987288801714,0.008617067248779055,-0.13243358924177293,-0.02787650253505637,0.09510264773837013,-0.006911869182364098,1.371229095074337,-0.007846290070723861,2.316505549816493,-0.047092337922899255,0.051832659090132044,-0.43342933244609944,0.15432694200292124,0.005775510780863632,-0.10871723558225167,0.033402587624192556,0.021426238884715124
0.1875,0.4991594503064726,0.07203610885273228,-0.32887040554320407,3.625469815298961E-4,0.17312044994384576,1.4615695685752927,-0.03872804912524987,-0.013996628827438738,-0.001199629153597013,-0.02973706334320772,1.7005776642847794,0.002004812348198716,-0.23241459826854727,-0.7285652870596028,-0.9131118471625188,-0.14045002521004543,0.017071645793246652,-0.2525853828442923,-0.04241432901875574,0.11788294215676035,-0.00894302301586431,1.3518388267535906,-0.013986810482492352,2.168788055265919,-0.05657899275085115,0.07804648129937256,-0.15380980172866734,0.183608511282591,0.004019846560019164,-0.07860108607294645,0.06069016888606842,-0.0040659424759120774
